AccX,AccY,AccZ,GyrX,GyrY,GyrZ,Time,Label
-3.11,-5.03,2.83,-0.13,-0.21,-0.23,1721207401186,paving_stone
-1.77,-4.44,11.63,-0.16,0.16,-0.05,1721207401191,paving_stone
-3.93,4.58,20.94,0.11,-0.13,0.15,1721207401201,paving_stone
-1.39,-1.03,5.41,0.06,-0.14,0.31,1721207401211,paving_stone
1.25,-8.94,6.78,-0.15,0.01,0.2,1721207401221,paving_stone
0.8,0.02,15.4,0.03,-0.18,0.08,1721207401231,paving_stone
-0.02,8.78,9.13,0.31,-0.22,-0.09,1721207401241,paving_stone
-2.17,4.31,-1.6,0.13,-0.19,-0.08,1721207401251,paving_stone
0.6,-4.42,9.46,-0.2,0.26,0.1,1721207401261,paving_stone
0.09,-2.7,9.94,-0.09,-0.23,0.24,1721207401271,paving_stone
0.22,2.76,11.65,-0.13,-0.02,-0.06,1721207401281,paving_stone
2.72,3.3,12.36,0.15,-0.1,-0.06,1721207401291,paving_stone
0.79,-1.8,3.36,-0.12,-0.26,0.08,1721207401301,paving_stone
-1.03,7.18,15.85,-0.07,-0.04,-0.03,1721207401311,paving_stone
2.34,-0.92,8.34,-0.12,-0.12,0.1,1721207401321,paving_stone
1.75,-2.68,27.22,-0.69,0.32,-0.12,1721207401331,paving_stone
-2.35,1.87,17.51,0.14,-0.59,-0.19,1721207401341,paving_stone
-3.82,-7.11,-11.74,-0.15,-0.09,0.04,1721207401351,paving_stone
0.08,-2.08,20.98,-0.19,0.37,0.32,1721207401361,paving_stone
4.6,9.95,5.86,0.41,-0.64,0.44,1721207401371,paving_stone
4.95,12.39,9.27,0.15,0.35,-0.11,1721207401381,paving_stone
3.65,2.49,7.16,0.07,-0.39,-0.3,1721207401391,paving_stone
-3.21,-5.21,-1.44,-0.33,-0.16,-0.21,1721207401401,paving_stone
-5.02,-1.29,15.6,-0.33,0.19,-0.09,1721207401411,paving_stone
-2.72,-3.33,10.49,0.08,-0.18,0.12,1721207401421,paving_stone
-1.27,-2.07,5.95,-0.02,-0.09,0.4,1721207401431,paving_stone
2.61,2.55,10.16,-0.05,0.07,0.23,1721207401441,paving_stone
4.13,0.95,12.8,-0.11,-0.03,-0.08,1721207401451,paving_stone
0.0,-1.41,10.2,-0.17,-0.08,-0.34,1721207401461,paving_stone
-4.34,1.92,9.92,0.04,-0.19,-0.16,1721207401471,paving_stone
-3.58,-6.51,8.55,-0.29,0.01,0.2,1721207401481,paving_stone
-1.97,-3.71,23.56,-0.31,-0.11,0.33,1721207401491,paving_stone
2.73,9.97,18.96,0.1,-0.09,0.18,1721207401501,paving_stone
3.47,2.96,-0.38,-0.01,-0.2,0.03,1721207401511,paving_stone
2.55,3.47,7.69,-0.14,0.04,-0.15,1721207401521,paving_stone
-0.63,-1.02,2.6,0.3,-0.19,-0.07,1721207401531,paving_stone
-2.18,-0.02,4.9,0.12,0.05,-0.12,1721207401541,paving_stone
-1.73,2.65,17.99,0.07,-0.21,0.13,1721207401551,paving_stone
-1.01,1.5,11.77,0.07,-0.27,0.39,1721207401561,paving_stone
3.55,-0.57,8.23,0.02,0.1,0.24,1721207401571,paving_stone
4.11,-0.02,9.56,0.1,-0.21,0.0,1721207401581,paving_stone
1.56,1.05,6.74,0.24,-0.21,-0.17,1721207401591,paving_stone
1.19,-2.6,8.2,0.15,-0.01,-0.2,1721207401601,paving_stone
-2.16,0.04,14.8,0.1,-0.12,-0.19,1721207401611,paving_stone
-2.46,2.39,12.12,0.26,-0.18,0.02,1721207401621,paving_stone
-0.04,3.82,3.56,0.27,-0.05,0.21,1721207401631,paving_stone
3.9,-2.58,7.22,0.07,0.13,0.07,1721207401641,paving_stone
2.27,-0.25,17.49,0.09,-0.06,-0.22,1721207401651,paving_stone
-0.59,6.08,12.47,0.34,-0.26,-0.28,1721207401661,paving_stone
-0.02,-4.0,1.57,-0.07,0.11,-0.23,1721207401671,paving_stone
-1.86,-1.3,12.39,0.01,-0.14,-0.03,1721207401681,paving_stone
-0.87,3.43,8.81,0.24,-0.05,0.12,1721207401691,paving_stone
2.39,-5.04,7.4,0.03,0.09,0.03,1721207401701,paving_stone
2.78,1.06,13.6,0.19,-0.0,-0.14,1721207401711,paving_stone
0.7,2.61,7.97,0.17,-0.13,-0.24,1721207401721,paving_stone
-0.9,2.35,15.13,0.01,0.11,-0.23,1721207401731,paving_stone
0.0,-4.5,7.76,0.14,-0.09,0.05,1721207401741,paving_stone
0.43,-0.75,4.15,-0.01,0.05,-0.03,1721207401751,paving_stone
2.45,3.03,14.06,0.03,0.12,-0.28,1721207401761,paving_stone
0.58,-5.57,12.04,-0.06,-0.03,-0.36,1721207401771,paving_stone
-3.93,2.63,14.2,0.24,-0.05,-0.21,1721207401781,paving_stone
0.26,2.19,1.93,0.13,0.27,-0.03,1721207401791,paving_stone
2.36,-0.65,10.66,-0.12,0.06,-0.07,1721207401801,paving_stone
0.05,-0.82,11.79,0.11,-0.01,-0.38,1721207401811,paving_stone
-1.51,-1.79,6.06,0.01,0.11,-0.4,1721207401821,paving_stone
-2.13,-2.43,19.97,-0.19,0.15,-0.24,1721207401831,paving_stone
-1.9,2.57,13.24,0.28,-0.04,-0.09,1721207401841,paving_stone
1.08,3.68,-0.8,-0.0,0.23,-0.04,1721207401851,paving_stone
5.53,-2.99,11.08,-0.39,0.3,-0.25,1721207401861,paving_stone
0.15,-0.17,14.47,-0.02,-0.06,-0.54,1721207401871,paving_stone
-1.51,3.99,9.47,0.02,0.23,-0.56,1721207401881,paving_stone
-3.79,-2.5,6.89,-0.25,0.02,-0.25,1721207401891,paving_stone
-4.73,4.33,19.27,-0.19,0.09,-0.08,1721207401901,paving_stone
0.29,0.15,6.01,0.12,0.01,0.04,1721207401911,paving_stone
2.47,-0.89,1.6,-0.32,0.3,-0.1,1721207401921,paving_stone
2.36,-0.27,19.49,-0.33,0.24,-0.51,1721207401931,paving_stone
-0.39,1.81,11.04,0.24,-0.13,-0.37,1721207401941,paving_stone
-2.75,-1.47,-2.19,-0.04,0.18,-0.19,1721207401951,paving_stone
-2.74,-4.8,18.7,-0.32,0.32,-0.11,1721207401961,paving_stone
0.65,9.77,20.6,0.25,0.09,0.01,1721207401971,paving_stone
2.95,0.64,3.16,-0.16,0.07,-0.05,1721207401981,paving_stone
-0.7,-2.4,9.53,-0.33,0.07,-0.43,1721207401991,paving_stone
0.91,-5.2,8.59,-0.13,0.25,-0.33,1721207402001,paving_stone
-0.13,-4.22,12.3,-0.25,0.23,-0.14,1721207402011,paving_stone
-1.96,1.71,11.78,0.09,0.05,-0.21,1721207402021,paving_stone
-0.19,3.24,5.39,0.12,0.18,-0.25,1721207402031,paving_stone
-1.67,1.34,11.63,-0.06,0.1,-0.09,1721207402041,paving_stone
-0.86,4.84,15.18,-0.0,0.21,0.01,1721207402051,paving_stone
2.16,3.67,10.38,0.04,0.15,0.01,1721207402061,paving_stone
1.07,-3.3,5.86,-0.16,0.09,-0.13,1721207402071,paving_stone
-0.82,-3.26,11.94,-0.17,0.29,-0.23,1721207402081,paving_stone
0.2,7.83,12.69,0.25,0.11,-0.17,1721207402091,paving_stone
-1.36,-0.82,3.34,0.07,-0.03,-0.1,1721207402101,paving_stone
-4.78,1.02,13.11,-0.06,0.28,-0.11,1721207402111,paving_stone
-1.21,3.96,13.89,0.22,0.22,0.02,1721207402121,paving_stone
-0.71,-5.54,1.93,-0.01,0.02,0.14,1721207402131,paving_stone
0.43,-4.57,14.99,-0.19,0.58,-0.01,1721207402141,paving_stone
2.07,6.85,22.61,0.18,0.13,-0.15,1721207402151,paving_stone
-1.13,5.87,8.18,0.31,-0.16,-0.09,1721207402161,paving_stone
-2.29,-2.03,4.87,-0.06,0.24,0.01,1721207402171,paving_stone
1.18,0.22,16.47,0.07,0.28,0.11,1721207402181,paving_stone
-0.68,3.99,1.08,0.35,-0.25,0.05,1721207402191,paving_stone
-1.13,-0.89,1.82,-0.05,0.33,-0.15,1721207402201,paving_stone
-0.82,0.01,17.77,0.05,0.12,-0.13,1721207402211,paving_stone
-2.91,-4.74,1.41,0.16,-0.18,0.12,1721207402221,paving_stone
-0.68,-5.8,12.42,-0.36,0.61,0.1,1721207402231,paving_stone
2.87,3.58,32.02,-0.08,0.17,-0.03,1721207402241,paving_stone
-0.11,0.23,7.18,0.34,-0.4,-0.06,1721207402251,paving_stone
-1.99,-3.2,0.32,-0.0,0.3,-0.11,1721207402261,paving_stone
-2.14,6.49,11.73,0.13,-0.11,0.02,1721207402271,paving_stone
-0.84,3.3,9.75,0.19,0.12,0.11,1721207402281,paving_stone
-1.0,-1.74,7.52,-0.12,0.0,0.02,1721207402291,paving_stone
-2.26,-4.92,8.86,-0.13,-0.1,0.03,1721207402301,paving_stone
0.09,-1.47,11.32,0.08,0.16,0.19,1721207402311,paving_stone
2.11,2.9,11.89,0.16,0.08,0.13,1721207402321,paving_stone
1.27,5.7,17.79,0.1,0.06,-0.07,1721207402331,paving_stone
0.95,4.04,16.48,0.35,-0.15,0.03,1721207402341,paving_stone
-1.71,4.47,1.82,0.05,-0.18,0.1,1721207402351,paving_stone
-1.15,3.65,11.82,-0.18,0.07,0.02,1721207402361,paving_stone
1.11,-5.18,10.47,-0.05,-0.14,0.11,1721207402371,paving_stone
1.14,0.21,16.98,0.06,0.2,-0.04,1721207402381,paving_stone
0.24,1.51,8.01,0.28,-0.34,-0.03,1721207402391,paving_stone
-2.06,1.09,-3.31,0.13,0.02,0.19,1721207402401,paving_stone
3.14,-4.11,15.05,-0.04,0.61,0.09,1721207402411,paving_stone
1.03,12.36,16.6,0.57,-0.39,0.09,1721207402421,paving_stone
0.3,5.76,-9.95,0.25,-0.05,0.01,1721207402431,paving_stone
3.08,-10.52,11.64,-0.61,0.28,0.1,1721207402441,paving_stone
-2.67,-3.66,34.79,0.25,-0.78,0.14,1721207402451,paving_stone
1.06,-4.11,4.91,0.19,0.2,-0.39,1721207402461,paving_stone
-4.61,6.96,17.22,0.15,-0.2,-0.28,1721207402471,paving_stone
-5.83,6.7,0.55,0.32,-0.15,0.21,1721207402481,paving_stone
-1.0,-4.7,-0.62,-0.34,0.32,0.29,1721207402491,paving_stone
1.46,-7.45,14.41,-0.29,-0.01,-0.05,1721207402501,paving_stone
-2.49,-1.98,14.94,0.01,-0.09,-0.1,1721207402511,paving_stone
-2.83,8.27,6.28,0.42,-0.24,0.32,1721207402521,paving_stone
3.48,-6.31,10.06,-0.46,0.41,0.52,1721207402531,paving_stone
4.71,2.52,36.46,0.02,-0.02,0.16,1721207402541,paving_stone
1.4,11.06,-1.6,0.38,-0.57,-0.35,1721207402551,paving_stone
2.9,3.09,1.02,-0.75,0.68,-0.57,1721207402561,paving_stone
-3.6,1.95,19.33,-0.0,-0.46,0.1,1721207402571,paving_stone
-0.43,-9.7,-19.99,0.26,-0.44,0.38,1721207402581,paving_stone
1.89,-4.95,9.6,-0.5,0.88,0.09,1721207402591,paving_stone
-4.82,-4.25,28.25,-0.31,-0.16,-0.16,1721207402601,paving_stone
-2.83,9.4,20.01,0.3,-0.91,-0.1,1721207402611,paving_stone
-2.74,-2.83,-5.61,-0.12,0.17,-0.12,1721207402621,paving_stone
-4.66,-5.43,-1.24,0.02,-0.12,0.25,1721207402631,paving_stone
2.68,-12.81,3.31,-0.54,0.27,0.19,1721207402641,paving_stone
1.09,2.11,29.1,-0.35,-0.2,-0.12,1721207402651,paving_stone
-1.5,1.78,8.08,0.2,-0.39,-0.01,1721207402661,paving_stone
0.23,-0.82,2.7,-0.43,0.23,0.07,1721207402671,paving_stone
-1.72,5.81,13.19,0.09,-0.11,0.23,1721207402681,paving_stone
3.0,-8.77,4.12,-0.49,0.12,-0.08,1721207402691,paving_stone
-3.98,4.5,27.43,-0.27,-0.28,-0.37,1721207402701,paving_stone
-4.99,-1.56,6.98,0.09,-0.24,-0.11,1721207402711,paving_stone
-2.3,0.58,9.32,-0.44,0.14,0.26,1721207402721,paving_stone
