AccX,AccY,AccZ,GyrX,GyrY,GyrZ,Time
0.78,-0.54,-1.26,0.04,0.28,-0.05,1721206764649
2.18,-1.81,0.17,-0.11,0.32,-0.04,1721206764653
2.92,1.32,9.78,-0.22,0.33,-0.25,1721206764662
1.98,3.05,10.83,-0.08,0.14,-0.4,1721206764672
-0.02,-0.18,4.76,-0.17,0.18,-0.36,1721206764682
-1.44,-1.07,0.81,-0.28,0.22,-0.26,1721206764692
-1.03,-8.08,15.3,-0.66,0.44,-0.28,1721206764702
-1.83,1.4,28.97,-0.11,0.1,-0.29,1721206764712
-0.18,0.64,14.67,0.02,0.26,-0.14,1721206764722
0.35,7.78,6.56,-0.02,0.16,-0.22,1721206764732
-1.46,4.17,-4.64,-0.1,0.03,-0.3,1721206764742
-2.08,-6.81,5.17,-0.55,0.46,-0.41,1721206764752
-3.57,-1.97,24.84,-0.25,0.09,-0.25,1721206764762
-4.46,7.97,13.69,0.05,0.1,-0.06,1721206764772
-2.09,0.57,3.81,-0.43,0.28,0.02,1721206764782
1.35,-4.96,9.28,-0.48,0.29,0.07,1721206764792
3.52,-7.0,6.51,-0.26,0.13,-0.06,1721206764802
2.06,0.43,16.82,-0.23,0.38,-0.46,1721206764812
-1.12,10.09,18.77,0.04,0.01,-0.56,1721206764822
-6.78,0.38,3.32,-0.23,-0.02,-0.24,1721206764832
-3.83,-5.79,14.58,-0.42,0.49,0.23,1721206764842
3.01,-1.11,16.23,0.03,0.25,0.53,1721206764852
5.18,8.36,6.26,0.26,0.24,0.13,1721206764862
3.17,5.58,6.07,0.12,0.09,-0.41,1721206764872
-0.35,-2.24,10.22,-0.03,0.12,-0.41,1721206764882
-1.18,-2.54,13.51,0.03,0.29,-0.1,1721206764892
-2.23,4.6,13.98,0.12,0.2,-0.02,1721206764902
-1.45,10.69,12.47,0.25,0.2,-0.09,1721206764912
-1.99,0.06,3.84,0.14,0.01,0.02,1721206764922
-1.44,-11.55,7.12,-0.26,0.3,0.14,1721206764932
1.24,-0.75,24.77,0.01,0.26,0.12,1721206764942
-1.24,6.13,10.21,0.48,-0.18,-0.15,1721206764952
-3.47,2.65,-0.72,0.18,0.07,-0.16,1721206764962
-3.75,-3.79,3.62,0.28,0.22,0.22,1721206764972
2.07,-9.12,11.41,0.01,0.32,0.45,1721206764982
0.94,5.11,22.83,0.12,-0.03,0.21,1721206764992
-1.11,10.97,9.98,0.54,0.01,-0.27,1721206765002
-1.41,-7.42,0.93,-0.1,-0.02,-0.23,1721206765012
-10.38,-9.56,12.41,0.01,-0.07,0.4,1721206765022
-1.54,-3.88,12.43,0.14,0.41,0.43,1721206765032
3.77,1.69,16.39,-0.01,-0.03,0.13,1721206765042
-1.06,-0.02,3.78,0.11,-0.29,-0.19,1721206765052
