AccX,AccY,AccZ,GyrX,GyrY,GyrZ,Time,Label
0.79,6.45,13.45,-0.02,-0.16,-0.01,1721206063621,paving_stone
1.61,2.25,8.65,-0.01,-0.11,-0.03,1721206063626,paving_stone
0.21,3.4,10.29,-0.07,0.0,-0.22,1721206063635,paving_stone
-0.37,4.94,12.94,0.03,-0.0,-0.13,1721206063645,paving_stone
-1.86,2.94,10.1,-0.15,-0.11,-0.12,1721206063655,paving_stone
-1.73,-2.48,14.82,-0.28,0.09,-0.03,1721206063665,paving_stone
-0.65,-0.93,13.25,-0.03,-0.08,0.03,1721206063675,paving_stone
0.16,0.08,3.48,-0.06,-0.07,0.03,1721206063685,paving_stone
1.63,-1.55,11.01,-0.07,0.18,-0.14,1721206063695,paving_stone
-0.91,2.25,10.06,0.16,-0.22,-0.24,1721206063705,paving_stone
-1.71,-1.66,2.69,0.04,-0.04,-0.15,1721206063715,paving_stone
-1.3,-5.63,5.41,0.01,0.03,0.03,1721206063725,paving_stone
-0.38,-0.49,9.25,0.05,0.12,-0.01,1721206063735,paving_stone
-1.52,2.81,9.39,0.04,-0.1,-0.19,1721206063745,paving_stone
-1.49,-1.0,10.58,-0.03,-0.1,0.01,1721206063755,paving_stone
0.52,-3.14,7.87,-0.19,0.06,0.04,1721206063765,paving_stone
1.59,1.88,15.75,-0.25,0.03,-0.06,1721206063775,paving_stone
1.16,6.7,18.18,-0.12,-0.06,-0.13,1721206063785,paving_stone
0.17,-0.85,3.47,-0.3,-0.14,-0.18,1721206063795,paving_stone
-2.48,-2.15,9.18,-0.51,0.16,-0.3,1721206063805,paving_stone
-2.81,-3.97,12.67,-0.26,-0.16,-0.17,1721206063815,paving_stone
-2.01,-2.77,14.4,-0.34,0.05,0.07,1721206063825,paving_stone
0.84,-0.5,11.99,-0.13,-0.06,0.27,1721206063835,paving_stone
2.97,0.82,11.53,-0.11,0.08,-0.04,1721206063845,paving_stone
1.33,2.24,17.28,-0.01,-0.11,-0.22,1721206063855,paving_stone
0.29,2.37,18.9,0.22,-0.02,-0.17,1721206063865,paving_stone
-0.98,3.73,5.6,0.45,-0.11,-0.2,1721206063875,paving_stone
-1.8,5.83,6.83,0.36,0.12,-0.23,1721206063885,paving_stone
0.72,-0.15,10.41,0.5,-0.06,0.25,1721206063895,paving_stone
2.49,1.85,9.64,0.46,0.09,0.26,1721206063905,paving_stone
4.36,3.18,4.37,0.5,0.04,-0.06,1721206063915,paving_stone
3.03,2.05,3.45,0.4,-0.0,-0.36,1721206063925,paving_stone
-0.36,-0.38,7.26,0.3,0.06,-0.34,1721206063935,paving_stone
-2.5,-4.26,13.37,0.26,0.04,-0.2,1721206063945,paving_stone
-1.08,-1.03,9.78,0.4,0.05,0.16,1721206063955,paving_stone
2.44,-1.02,5.91,0.12,0.16,0.16,1721206063965,paving_stone
3.03,-3.04,21.45,-0.16,0.16,-0.3,1721206063975,paving_stone
0.23,4.07,20.94,0.45,-0.19,-0.28,1721206063985,paving_stone
0.62,4.13,6.4,0.44,0.24,-0.3,1721206063995,paving_stone
-1.5,-6.15,8.17,0.0,0.02,-0.31,1721206064005,paving_stone
-3.9,2.02,20.57,0.18,0.09,-0.21,1721206064015,paving_stone
-0.25,3.28,4.38,0.49,0.13,0.03,1721206064025,paving_stone
1.75,6.08,0.26,0.38,0.2,-0.04,1721206064035,paving_stone
1.45,1.21,6.9,0.24,0.23,-0.28,1721206064045,paving_stone
-0.6,3.37,7.01,0.41,-0.0,-0.24,1721206064055,paving_stone
0.4,1.16,5.09,0.14,0.26,-0.18,1721206064065,paving_stone
0.2,5.24,8.89,0.29,0.1,-0.13,1721206064075,paving_stone
0.75,-2.66,-2.18,-0.04,0.04,-0.25,1721206064085,paving_stone
-1.28,0.31,8.31,-0.33,0.19,-0.37,1721206064095,paving_stone
-0.35,-0.31,19.81,-0.01,0.17,-0.34,1721206064105,paving_stone
-2.7,-1.33,10.41,0.03,0.03,-0.38,1721206064115,paving_stone
-4.05,1.27,7.11,-0.14,0.09,-0.04,1721206064125,paving_stone
0.63,-2.27,11.55,-0.33,0.31,0.18,1721206064135,paving_stone
3.22,-1.66,11.82,-0.16,0.08,0.02,1721206064145,paving_stone
2.65,-0.82,1.46,-0.16,0.05,-0.4,1721206064155,paving_stone
0.63,-3.62,11.81,-0.37,0.31,-0.55,1721206064165,paving_stone
-3.09,1.05,15.13,-0.09,-0.01,-0.26,1721206064175,paving_stone
-3.29,4.09,7.06,-0.13,0.12,0.05,1721206064185,paving_stone
0.15,-0.72,9.02,-0.35,0.27,0.02,1721206064195,paving_stone
1.69,-2.6,11.9,-0.36,0.09,-0.04,1721206064205,paving_stone
1.77,1.71,11.37,-0.21,0.15,-0.28,1721206064215,paving_stone
-0.1,2.08,7.52,-0.17,0.04,-0.42,1721206064225,paving_stone
-4.43,-2.38,11.54,-0.39,0.1,-0.3,1721206064235,paving_stone
-5.04,1.59,15.7,-0.08,0.08,0.03,1721206064245,paving_stone
-0.56,-3.89,5.32,-0.2,0.19,0.27,1721206064255,paving_stone
0.85,2.31,12.64,-0.2,0.2,-0.02,1721206064265,paving_stone
2.38,3.08,16.13,-0.03,0.04,-0.12,1721206064275,paving_stone
0.81,-0.39,14.02,-0.09,-0.01,-0.07,1721206064285,paving_stone
-2.05,-4.39,7.15,-0.13,-0.05,-0.13,1721206064295,paving_stone
-2.24,0.78,15.44,-0.07,0.24,-0.13,1721206064305,paving_stone
0.06,0.2,15.68,0.05,0.07,0.1,1721206064315,paving_stone
-2.05,5.11,9.42,0.19,-0.1,0.07,1721206064325,paving_stone
1.62,-1.76,8.88,0.08,0.27,-0.02,1721206064335,paving_stone
1.2,-1.09,13.08,0.13,-0.07,0.05,1721206064345,paving_stone
0.44,4.74,9.36,0.24,0.08,-0.11,1721206064355,paving_stone
-0.86,-1.17,7.7,0.08,0.04,-0.17,1721206064365,paving_stone
-4.48,-1.91,10.87,0.07,-0.04,-0.04,1721206064375,paving_stone
-1.5,0.9,11.34,0.19,0.16,0.11,1721206064385,paving_stone
0.6,2.64,12.87,0.13,0.07,0.06,1721206064395,paving_stone
-0.32,3.64,8.25,0.09,-0.07,-0.09,1721206064405,paving_stone
-0.28,-3.04,9.4,-0.04,0.09,-0.1,1721206064415,paving_stone
-2.51,-0.23,9.8,0.06,-0.18,0.03,1721206064425,paving_stone
-0.47,2.88,10.35,0.05,0.21,0.05,1721206064435,paving_stone
1.07,-0.39,6.98,0.11,-0.12,0.07,1721206064445,paving_stone
0.61,-0.29,7.0,0.06,0.08,0.0,1721206064455,paving_stone
0.45,1.79,6.56,0.05,-0.04,-0.0,1721206064465,paving_stone
1.15,3.76,15.12,-0.08,0.25,-0.07,1721206064475,paving_stone
1.21,8.26,15.18,0.11,-0.04,-0.1,1721206064485,paving_stone
0.55,0.24,3.02,-0.23,-0.11,-0.11,1721206064495,paving_stone
-1.89,-3.5,9.72,-0.5,0.13,-0.18,1721206064505,paving_stone
-1.83,-2.45,12.75,-0.23,0.03,-0.09,1721206064515,paving_stone
-0.93,-1.46,6.0,-0.17,-0.04,0.09,1721206064525,paving_stone
-0.39,-5.07,5.27,-0.25,-0.03,0.17,1721206064535,paving_stone
2.09,-3.23,14.6,-0.21,0.23,0.06,1721206064545,paving_stone
2.64,2.47,15.8,0.09,-0.08,-0.09,1721206064555,paving_stone
0.61,1.47,5.83,-0.01,-0.06,-0.27,1721206064565,paving_stone
-3.11,-0.88,8.24,-0.04,-0.02,-0.19,1721206064575,paving_stone
-3.09,-4.72,8.74,0.01,0.05,0.08,1721206064585,paving_stone
-1.29,0.91,14.32,0.06,0.16,0.13,1721206064595,paving_stone
